区域,省份,编码,燃油类型,车型,车长,适用范围,计价方式,计费模式,阶梯起始,阶梯结束,费率,起步价,保底价,封顶价
西南取派中心,绵阳分区,HT-202503-0357,电动,高栏车,4.2,简阳片区,按公里,累加,100,9999,3.15,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,面包车,3.2,简阳片区,按公里,累加,10,50,2.5,0,200.0,310.0
西南取派中心,绵阳分区,HT-202503-0357,电动,面包车,2.7,简阳片区,按公里,累加,100,9999,1.9,0,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,电动,低栏车,4.2,简阳片区,按公里,累加,100,9999,3.15,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,3.2,简阳片区,按公里,累加,10,50,4.0,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,3.2,简阳片区,按公里,累加,100,9999,3.2,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,高栏车,3.2,简阳片区,按公里,累加,0,10,150.0,150,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,平板车,2.7,简阳片区,按公里,累加,50,100,2.2,0,200.0,310.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,平板车,4.2,简阳片区,按公里,累加,100,9999,3.2,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,平板车,2.7,简阳片区,按公里,累加,10,50,2.5,0,200.0,310.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,4.2,简阳片区,按公里,累加,50,100,3.45,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,电动,低栏车,3.2,简阳片区,按公里,累加,10,50,3.6,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,面包车,3.2,简阳片区,按公里,累加,100,9999,2.0,0,200.0,310.0
西南取派中心,绵阳分区,HT-202503-0357,电动,厢式车,4.2,简阳片区,按公里,累加,50,100,3.2,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,低栏车,4.2,简阳片区,按公里,累加,100,9999,3.2,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,电动,低栏车,3.2,简阳片区,按公里,累加,100,9999,3.15,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,高栏车,4.2,简阳片区,按公里,累加,50,100,3.45,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,电动,厢式车,2.7,简阳片区,按公里,累加,10,50,2.2,0,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,电动,面包车,2.7,简阳片区,按公里,累加,0,10,100.0,100,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,电动,低栏车,3.2,简阳片区,按公里,累加,0,10,140.0,140,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,平板车,3.2,简阳片区,按公里,累加,50,100,3.45,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,低栏车,4.2,简阳片区,按公里,累加,10,50,4.0,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,电动,平板车,3.2,简阳片区,按公里,累加,50,100,3.2,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,高栏车,2.7,简阳片区,按公里,累加,0,10,105.0,105,200.0,310.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,3.2,简阳片区,按公里,累加,0,10,150.0,150,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,平板车,2.7,简阳片区,按公里,累加,100,9999,2.0,0,200.0,310.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,2.7,简阳片区,按公里,累加,10,50,2.5,0,200.0,310.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,5.6,简阳片区,按公里,累加,0,10,260.0,260,390.0,640.0
西南取派中心,绵阳分区,HT-202503-0357,电动,厢式车,4.2,简阳片区,按公里,累加,100,9999,3.15,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,电动,高栏车,2.7,简阳片区,按公里,累加,100,9999,1.9,0,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,面包车,1.8,简阳片区,按公里,累加,0,10,104.0,104,118.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,电动,高栏车,3.2,简阳片区,按公里,累加,0,10,140.0,140,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,电动,平板车,2.7,简阳片区,按公里,累加,0,10,100.0,100,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,面包车,2.7,简阳片区,按公里,累加,0,10,105.0,105,200.0,310.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,7.6,简阳片区,按公里,累加,10,50,6.5,0,440.0,730.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,高栏车,2.7,简阳片区,按公里,累加,50,100,2.2,0,200.0,310.0
西南取派中心,绵阳分区,HT-202503-0357,电动,厢式车,7.6,简阳片区,按公里,累加,50,100,6.2,0,428.0,710.0
西南取派中心,绵阳分区,HT-202503-0357,电动,低栏车,4.2,简阳片区,按公里,累加,0,10,140.0,140,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,电动,高栏车,4.2,简阳片区,按公里,累加,10,50,3.6,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,平板车,4.2,简阳片区,按公里,累加,10,50,4.0,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,平板车,3.2,简阳片区,按公里,累加,0,10,150.0,150,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,低栏车,3.2,简阳片区,按公里,累加,50,100,3.45,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,4.2,简阳片区,按公里,累加,10,50,4.0,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,7.6,简阳片区,按公里,累加,50,100,6.3,0,440.0,730.0
西南取派中心,绵阳分区,HT-202503-0357,电动,平板车,3.2,简阳片区,按公里,累加,0,10,140.0,140,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,4.2,简阳片区,按公里,累加,100,9999,3.2,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,电动,低栏车,4.2,简阳片区,按公里,累加,50,100,3.2,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,电动,面包车,1.8,简阳片区,按公里,累加,50,100,2.0,0,100.0,290.0
西南取派中心,绵阳分区,HT-202503-0357,电动,高栏车,3.2,简阳片区,按公里,累加,10,50,3.6,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,低栏车,4.2,简阳片区,按公里,累加,50,100,3.45,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,电动,平板车,4.2,简阳片区,按公里,累加,0,10,140.0,140,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,电动,面包车,3.2,简阳片区,按公里,累加,10,50,2.2,0,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,电动,厢式车,2.7,简阳片区,按公里,累加,100,9999,1.9,0,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,3.2,简阳片区,按重量,累加,100,9999,0.3,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,高栏车,4.2,简阳片区,按重量,累加,10,50,0.75,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,面包车,3.2,简阳片区,按重量,累加,0,10,12.0,12,200.0,310.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,平板车,4.2,简阳片区,按重量,累加,100,9999,0.3,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,面包车,2.7,简阳片区,按重量,累加,10,50,0.8,0,200.0,310.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,3.2,简阳片区,按重量,累加,50,100,0.5,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,平板车,3.2,简阳片区,按重量,累加,10,50,0.75,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,电动,高栏车,4.2,简阳片区,按重量,累加,50,100,0.4,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,电动,厢式车,3.2,简阳片区,按重量,累加,10,50,0.7,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,平板车,4.2,简阳片区,按重量,累加,50,100,0.5,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,平板车,2.7,简阳片区,按重量,累加,10,50,0.8,0,200.0,310.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,5.6,简阳片区,按重量,累加,10,50,0.7,0,390.0,640.0
西南取派中心,绵阳分区,HT-202503-0357,电动,厢式车,2.7,简阳片区,按重量,累加,100,9999,0.2,0,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,电动,低栏车,4.2,简阳片区,按重量,累加,0,10,9.0,9,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,面包车,1.8,简阳片区,按重量,累加,100,9999,0.3,0,118.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,电动,厢式车,3.2,简阳片区,按重量,累加,0,10,10.0,10,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,电动,面包车,2.7,简阳片区,按重量,累加,100,9999,0.2,0,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,高栏车,3.2,简阳片区,按重量,累加,10,50,0.75,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,电动,高栏车,2.7,简阳片区,按重量,累加,0,10,11.0,11,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,平板车,4.2,简阳片区,按重量,累加,10,50,0.75,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,电动,厢式车,7.6,简阳片区,按重量,累加,100,9999,0.32,0,428.0,710.0
西南取派中心,绵阳分区,HT-202503-0357,电动,低栏车,4.2,简阳片区,按重量,累加,10,50,0.7,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,电动,厢式车,2.7,简阳片区,按重量,累加,50,100,0.4,0,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,电动,面包车,3.2,简阳片区,按重量,累加,0,10,11.0,11,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,电动,高栏车,2.7,简阳片区,按重量,累加,100,9999,0.2,0,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,电动,平板车,3.2,简阳片区,按重量,累加,10,50,0.7,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,高栏车,4.2,简阳片区,按重量,累加,50,100,0.5,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,低栏车,3.2,简阳片区,按重量,累加,0,10,10.0,10,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,面包车,2.7,简阳片区,按重量,累加,100,9999,0.3,0,200.0,310.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,2.7,简阳片区,按重量,累加,10,50,0.8,0,200.0,310.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,高栏车,2.7,简阳片区,按重量,累加,50,100,0.5,0,200.0,310.0
西南取派中心,绵阳分区,HT-202503-0357,电动,面包车,3.2,简阳片区,按重量,累加,10,50,0.7,0,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,4.2,简阳片区,按重量,累加,100,9999,0.3,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,低栏车,4.2,简阳片区,按重量,累加,10,50,0.75,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,电动,厢式车,2.7,简阳片区,按重量,累加,0,10,11.0,11,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,低栏车,3.2,简阳片区,按重量,累加,10,50,0.75,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,低栏车,4.2,简阳片区,按重量,累加,50,100,0.5,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,高栏车,3.2,简阳片区,按重量,累加,50,100,0.5,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,高栏车,2.7,简阳片区,按重量,累加,10,50,0.8,0,200.0,310.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,9.6,简阳片区,按重量,累加,100,9999,0.35,0,500.0,780.0
西南取派中心,绵阳分区,HT-202503-0357,电动,平板车,4.2,简阳片区,按重量,累加,100,9999,0.25,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,电动,高栏车,4.2,简阳片区,按重量,累加,10,50,0.7,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,电动,面包车,3.2,简阳片区,按重量,累加,100,9999,0.2,0,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,电动,平板车,2.7,简阳片区,按重量,累加,10,50,0.7,0,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,电动,高栏车,3.2,简阳片区,按重量,累加,50,100,0.4,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,电动,平板车,2.7,简阳片区,按重量,累加,0,10,11.0,11,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,电动,低栏车,3.2,简阳片区,按重量,累加,50,100,0.4,0,210.0,480.0
西南取派中心,绵阳分区,HT-202503-0357,电动,面包车,2.7,简阳片区,按重量,累加,10,50,0.7,0,100.0,300.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,平板车,3.2,简阳片区,按重量,累加,100,9999,0.3,0,220.0,500.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,厢式车,7.6,简阳片区,按重量,累加,100,9999,0.35,0,440.0,730.0
西南取派中心,绵阳分区,HT-202503-0357,燃油,平板车,3.2,简阳片区,按重量,累加,50,100,0.5,0,220.0,500.0
西南取派中心,绵阳分区,HT-202608-0909,电动,厢式车,4.2,简阳取派部,按公里,累加,100,9999,3.3,0,265.0,530.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,高栏车,4.2,简阳取派部,按公里,累加,50,100,3.5,0,275.0,540.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,面包车,3.2,简阳取派部,按公里,累加,50,100,2.7,0,185.0,350.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,面包车,2.7,简阳取派部,按公里,累加,100,9999,2.2,0,185.0,350.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,高栏车,4.2,简阳取派部,按重量,累加,10,30,1.3,0,275.0,540.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,面包车,3.2,简阳取派部,按公里,累加,10,50,3.2,0,185.0,350.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,面包车,3.2,简阳取派部,按重量,累加,30,50,1.0,0,185.0,350.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,面包车,3.2,简阳取派部,按重量,累加,150,200,0.45,0,185.0,350.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,面包车,2.7,简阳取派部,按重量,累加,200,9999,0.32,0,185.0,350.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,面包车,2.7,简阳取派部,按重量,累加,30,50,1.0,0,185.0,350.0
西南取派中心,绵阳分区,HT-202608-0909,电动,厢式车,4.2,简阳取派部,按重量,累加,10,30,1.2,0,265.0,530.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,高栏车,4.2,简阳取派部,按公里,累加,10,50,4.3,0,275.0,540.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,面包车,3.2,简阳取派部,按公里,累加,0,10,180.0,180,185.0,350.0
西南取派中心,绵阳分区,HT-202608-0909,电动,面包车,2.7,简阳取派部,按重量,累加,10,30,1.0,0,175.0,340.0
西南取派中心,绵阳分区,HT-202608-0909,电动,面包车,2.7,简阳取派部,按重量,累加,0,10,16.0,16,175.0,340.0
西南取派中心,绵阳分区,HT-202608-0909,电动,面包车,2.7,简阳取派部,按公里,累加,50,100,2.5,0,175.0,340.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,高栏车,4.2,简阳取派部,按重量,累加,150,200,0.37,0,275.0,540.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,高栏车,4.2,简阳取派部,按重量,累加,0,10,18.0,18,275.0,540.0
西南取派中心,绵阳分区,HT-202608-0909,电动,面包车,3.2,简阳取派部,按公里,累加,0,10,170.0,170,175.0,340.0
西南取派中心,绵阳分区,HT-202608-0909,电动,面包车,3.2,简阳取派部,按重量,累加,30,50,0.9,0,175.0,340.0
西南取派中心,绵阳分区,HT-202608-0909,电动,厢式车,4.2,简阳取派部,按公里,累加,50,100,3.4,0,265.0,530.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,面包车,3.2,简阳取派部,按重量,累加,0,10,17.0,17,185.0,350.0
西南取派中心,绵阳分区,HT-202608-0909,电动,面包车,3.2,简阳取派部,按公里,累加,10,50,3.1,0,175.0,340.0
西南取派中心,绵阳分区,HT-202608-0909,电动,面包车,3.2,简阳取派部,按重量,累加,50,100,0.6,0,175.0,340.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,厢式车,9.6,简阳取派部,按重量,累加,100,150,0.55,0,540.0,1000.0
西南取派中心,绵阳分区,HT-202608-0909,电动,面包车,3.2,简阳取派部,按重量,累加,150,200,0.4,0,175.0,340.0
西南取派中心,绵阳分区,HT-202608-0909,电动,面包车,2.7,简阳取派部,按重量,累加,50,100,0.6,0,175.0,340.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,面包车,3.2,简阳取派部,按重量,累加,100,150,0.55,0,185.0,350.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,高栏车,4.2,简阳取派部,按重量,累加,200,9999,0.36,0,275.0,540.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,面包车,2.7,简阳取派部,按重量,累加,0,10,17.0,17,185.0,350.0
西南取派中心,绵阳分区,HT-202608-0909,电动,面包车,3.2,简阳取派部,按重量,累加,0,10,16.0,16,175.0,340.0
西南取派中心,绵阳分区,HT-202608-0909,电动,厢式车,4.2,简阳取派部,按重量,累加,0,10,17.0,17,265.0,530.0
西南取派中心,绵阳分区,HT-202608-0909,电动,面包车,2.7,简阳取派部,按重量,累加,150,200,0.4,0,175.0,340.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,面包车,2.7,简阳取派部,按公里,累加,50,100,2.7,0,185.0,350.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,面包车,3.2,简阳取派部,按重量,累加,50,100,0.7,0,185.0,350.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,面包车,2.7,简阳取派部,按公里,累加,10,50,3.2,0,185.0,350.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,厢式车,9.6,简阳取派部,按重量,累加,150,200,0.5,0,540.0,1000.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,面包车,3.2,简阳取派部,按公里,累加,100,9999,2.2,0,185.0,350.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,厢式车,9.6,简阳取派部,按重量,累加,30,50,1.1,0,540.0,1000.0
西南取派中心,绵阳分区,HT-202608-0909,电动,厢式车,4.2,简阳取派部,按重量,累加,50,100,0.7,0,265.0,530.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,面包车,2.7,简阳取派部,按重量,累加,100,150,0.55,0,185.0,350.0
西南取派中心,绵阳分区,HT-202608-0909,电动,面包车,2.7,简阳取派部,按公里,累加,100,9999,2.1,0,175.0,340.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,高栏车,4.2,简阳取派部,按重量,累加,30,50,1.1,0,275.0,540.0
西南取派中心,绵阳分区,HT-202608-0909,燃油,厢式车,9.6,简阳取派部,按公里,累加,0,10,540.0,540,540.0,1000.0
西南取派中心,绵阳分区,HT-202608-0909,电动,厢式车,4.2,简阳取派部,按重量,累加,100,150,0.55,0,265.0,530.0
